distance_nm,strain
199.84350000000143,-0.001460170162772915
200.20050000000143,-0.0014923484249679435
200.55750000000143,-0.001541808519548943
200.91450000000142,-0.001580058690106767
201.27150000000145,-0.0016423820195716214
201.62850000000145,-0.0016787157425641466
201.98550000000145,-0.001745343169201555
202.34250000000148,-0.0017710520903392313
202.69950000000148,-0.001833563705135788
203.05650000000148,-0.00184092289239277
203.4135000000015,-0.0018926783167068511
203.7705000000015,-0.0018764499980674421
204.1275000000015,-0.0019138827965254964
204.4845000000015,-0.0018723383824709727
204.84150000000153,-0.001895653268275676
205.19850000000153,-0.0018309172825106792
205.55550000000153,-0.001844063115452862
205.91250000000156,-0.0017617188102908826
206.26950000000156,-0.0017716493005876116
206.62650000000156,-0.0016796887163321474
206.98350000000158,-0.0016950513711729617
207.34050000000158,-0.0016023739115903469
207.69750000000158,-0.0016318864245880502
208.05450000000158,-0.0015466306395196649
208.4115000000016,-0.0015974461153698699
208.7685000000016,-0.0015254692063889194
209.1255000000016,-0.001601838900393385
209.48250000000164,-0.001545626268611236
209.83950000000164,-0.0016481019884835653
210.19650000000163,-0.0016063020802827288
210.55350000000163,-0.0017316213576815285
210.91050000000166,-0.0016992876356131295
211.26750000000166,-0.0018409560010463474
211.62450000000166,-0.0018104439554099824
211.9815000000017,-0.001959902317524925
212.3385000000017,-0.001922255374630343
212.6955000000017,-0.0020704132854786014
213.05250000000171,-0.0020169790830732236
213.4095000000017,-0.002155838793482916
213.7665000000017,-0.0020798285790626057
214.1235000000017,-0.0022039058754167295
214.48050000000174,-0.002101618014646963
214.83750000000174,-0.002208911346824006
215.19450000000174,-0.002080406471323086
215.55150000000177,-0.002172745531425137
215.90850000000177,-0.0020218601951239494
216.26550000000177,-0.002104581387850162
216.6225000000018,-0.0019382852649485877
216.9795000000018,-0.002019295987768092
217.3365000000018,-0.001846509440702699
217.6935000000018,-0.0019349086157865708
218.05050000000182,-0.0017649915684164645
218.40750000000182,-0.001869488997435542
218.76450000000182,-0.0017106632920809194
219.12150000000184,-0.0018380694705334836
219.47850000000184,-0.0016960452092816165
219.83550000000184,-0.0018500885416332174
220.19250000000187,-0.0017271238249807663
220.54950000000187,-0.0019077879951311834
220.90650000000187,-0.0018023348959210134
221.26350000000187,-0.0020058227106814876
221.6205000000019,-0.0019128121005392267
221.9775000000019,-0.0021321342840193015
222.3345000000019,-0.0020438451758312028
222.69150000000192,-0.0022699291475477635
223.04850000000192,-0.002177292121330565
223.40550000000192,-0.0024004224395312405
223.76250000000192,-0.0022945393484128875
224.11950000000195,-0.0025058916756886757
224.47650000000195,-0.002379523445455309
224.83350000000195,-0.002572543308019668
225.19050000000198,-0.0024213257997989395
225.54750000000197,-0.0025927319977371525
225.90450000000197,-0.002415929379729301
226.261500000002,-0.0025661869947450093
226.618500000002,-0.0023668680243161305
226.975500000002,-0.00250006265495669
227.332500000002,-0.0022846802422048485
227.68950000000203,-0.002407821559626824
228.04650000000203,-0.0021852693215420682
228.40350000000203,-0.002307140112702482
228.76050000000205,-0.002087439567178321
229.11750000000205,-0.002217174739133646
229.47450000000205,-0.002010000640838208
229.83150000000208,-0.002155618378345695
230.18850000000208,-0.001968890263087206
230.54550000000208,-0.0021360008376242897
230.90250000000208,-0.0019747545653143357
231.2595000000021,-0.00216563939219021
231.6165000000021,-0.0020313428677477038
231.9735000000021,-0.002244535630008377
232.33050000000213,-0.002134945028630229
232.68750000000213,-0.0023653717732334107
233.04450000000213,-0.002274941977168273
233.40150000000216,-0.0025145901165667187
233.75850000000216,-0.0024353690339728655
234.11550000000216,-0.0026743796860341173
234.47250000000216,-0.002597249565605019
234.82950000000218,-0.002825268783164093
235.18650000000218,-0.0027413484037947826
235.54350000000218,-0.0029489376552213242
235.9005000000022,-0.0028509406212840027
236.2575000000022,-0.0030308440499026315
236.6145000000022,-0.002914199638384545
236.9715000000022,-0.0030622900955466644
237.32850000000224,-0.0029258709927290527
237.68550000000224,-0.0030416473103257137
238.04250000000224,-0.002888008698041529
238.39950000000226,-0.002974582894395468
238.75650000000223,-0.0028096873132157666
239.11350000000223,-0.002873272511957204
